Global Volcanism Program - Volcanoes of the World 4.6.7,,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Category,VEI,Start Year,Start Month,Evidence Method (dating),End Year,Latitude,Longitude
390027,Takahe,19972,Confirmed Eruption,unknown,-7050,0,Ice Core,,-76.28,-112.08
390020,Erebus,19978,Confirmed Eruption,0,-7050,0,Ar/Ar,,-77.53,167.17
373050,Kverkfjoll,12897,Confirmed Eruption,unknown,-7050,0,Tephrochronology,,64.653,-16.647
373030,Bardarbunga,12844,Confirmed Eruption,unknown,-7050,0,Tephrochronology,,64.633,-17.516
213020,Nemrut Dagi,13875,Confirmed Eruption,unknown,-7087,0,Varve Count,,38.654,42.229
283230,Akita-Komagatake,18039,Confirmed Eruption,unknown,-7100,0,Tephrochronology,,39.761,140.799
300272,Khangar,19489,Confirmed Eruption,unknown,-7100,0,Radiocarbon (corrected),,54.761,157.407
373030,Bardarbunga,12843,Confirmed Eruption,unknown,-7100,0,Tephrochronology,,64.633,-17.516
371050,Hengill,12521,Confirmed Eruption,0,-7100,0,Tephrochronology,,64.083,-21.416
251030,Karkar,14936,Confirmed Eruption,4,-7140,0,Radiocarbon (uncorrected),,-4.649,145.964
600000,Unknown Source,13251,Confirmed Eruption,unknown,-7148,0,Ice Core,,0,0
300270,Sheveluch,19514,Confirmed Eruption,5,-7150,0,Tephrochronology,,56.653,161.36
332020,Mauna Loa,10125,Confirmed Eruption,0,-7150,0,Radiocarbon (uncorrected),,19.475,-155.608
341090,Popocatepetl,10506,Confirmed Eruption,4,-7150,0,Radiocarbon (uncorrected),,19.023,-98.622
284010,Izu-Oshima,18141,Confirmed Eruption,unknown,-7150,0,Tephrochronology,,34.724,139.394
282120,Kujusan,17353,Confirmed Eruption,unknown,-7180,0,Tephrochronology,,33.086,131.249
354010,"Misti, El",11753,Confirmed Eruption,unknown,-7190,0,Radiocarbon (corrected),,-16.294,-71.409
283110,Asamayama,17669,Confirmed Eruption,unknown,-7200,0,Radiocarbon (corrected),,36.406,138.523
222100,Longonot,13994,Confirmed Eruption,unknown,-7200,0,Radiocarbon (uncorrected),,-0.914,36.446
332060,Haleakala,10259,Confirmed Eruption,unknown,-7210,0,Radiocarbon (corrected),,20.708,-156.25
313030,Redoubt,20295,Confirmed Eruption,unknown,-7210,0,Varve Count,,60.485,-152.742
600000,Unknown Source,13250,Confirmed Eruption,unknown,-7210,0,Ice Core,,0,0
315040,Edgecumbe,20423,Confirmed Eruption,unknown,-7220,0,Radiocarbon (uncorrected),,57.05,-135.75
358049,Yanteles,12275,Confirmed Eruption,unknown,-7240,0,Radiocarbon (uncorrected),,-43.497,-72.81
355100,Lascar,11845,Confirmed Eruption,unknown,-7250,0,Radiocarbon (uncorrected),,-23.37,-67.73
323010,Shasta,20622,Confirmed Eruption,unknown,-7250,0,Tephrochronology,,41.409,-122.193
283060,Norikuradake,17485,Confirmed Eruption,3,-7250,0,Radiocarbon (corrected),,36.106,137.554
283271,Towada,18093,Confirmed Eruption,5,-7250,0,Radiocarbon (corrected),,40.51,140.88
300070,Gorely,18975,Confirmed Eruption,2,-7250,0,Tephrochronology,,52.559,158.03
300190,Krasheninnikov,19216,Confirmed Eruption,unknown,-7250,0,Radiocarbon (uncorrected),,54.596,160.27
345070,Turrialba,11233,Confirmed Eruption,unknown,-7260,0,Radiocarbon (corrected),,10.025,-83.767
383030,Tenerife,13066,Confirmed Eruption,unknown,-7260,0,Radiocarbon (corrected),,28.271,-16.641
313030,Redoubt,20294,Confirmed Eruption,unknown,-7270,0,Varve Count,,60.485,-152.742
241030,Taranaki [Egmont],14422,Confirmed Eruption,unknown,-7270,0,Radiocarbon (uncorrected),,-39.3,174.07
302030,Udokan Plateau,19622,Confirmed Eruption,unknown,-7290,0,Radiocarbon (uncorrected),,56.28,117.77
311110,Kanaga,19699,Confirmed Eruption,unknown,-7300,0,Radiocarbon (corrected),,51.923,-177.168
311180,Seguam,19770,Confirmed Eruption,5,-7300,0,Ar/Ar,,52.315,-172.51
300270,Sheveluch,19513,Confirmed Eruption,5,-7300,0,Tephrochronology,,56.653,161.36
283080,Midagahara,17525,Confirmed Eruption,unknown,-7300,0,Tephrochronology,,36.571,137.59
344092,Nejapa-Miraflores,10967,Confirmed Eruption,unknown,-7300,0,Tephrochronology,,12.12,-86.32
371050,Hengill,12520,Confirmed Eruption,unknown,-7300,0,Tephrochronology,,64.083,-21.416
283030,Fujisan,17392,Confirmed Eruption,unknown,-7310,0,Radiocarbon (uncorrected),,35.361,138.728
263250,Merapi,15814,Confirmed Eruption,unknown,-7310,0,Radiocarbon (corrected),,-7.54,110.446
360120,Pelee,12383,Confirmed Eruption,unknown,-7320,0,Radiocarbon (corrected),,14.809,-61.165
241030,Taranaki [Egmont],14421,Confirmed Eruption,unknown,-7330,0,Tephrochronology,,-39.3,174.07
341080,Chichinautzin,10490,Confirmed Eruption,0,-7340,0,Radiocarbon (corrected),,19.08,-99.13
341060,Michoacan-Guanajuato,10479,Confirmed Eruption,3,-7350,0,Radiocarbon (uncorrected),,19.85,-101.75
323010,Shasta,20621,Confirmed Eruption,0,-7350,0,Tephrochronology,,41.409,-122.193
322070,Three Sisters,20589,Confirmed Eruption,2,-7350,0,Tephrochronology,,44.133,-121.767
332020,Mauna Loa,10124,Confirmed Eruption,0,-7350,0,Radiocarbon (uncorrected),,19.475,-155.608
222060,Menengai,13989,Confirmed Eruption,unknown,-7350,0,Tephrochronology,,-0.2,36.07
341080,Chichinautzin,10489,Confirmed Eruption,4,-7370,0,Radiocarbon (corrected),,19.08,-99.13
313030,Redoubt,20293,Confirmed Eruption,unknown,-7380,0,Varve Count,,60.485,-152.742
312150,Mageik,20212,Confirmed Eruption,unknown,-7380,0,Radiocarbon (corrected),,58.195,-155.253
358070,"Burney, Monte",12324,Confirmed Eruption,unknown,-7390,0,Tephrochronology,,-52.33,-73.4
373080,Krafla,12925,Confirmed Eruption,0,-7400,0,Tephrochronology,,65.715,-16.728
300270,Sheveluch,19512,Confirmed Eruption,5,-7400,0,Radiocarbon (corrected),,56.653,161.36
325010,Yellowstone,20696,Confirmed Eruption,unknown,-7400,0,Radiocarbon (corrected),,44.43,-110.67
300070,Gorely,18974,Confirmed Eruption,0,-7400,0,Tephrochronology,,52.559,158.03
357110,Llaima,12020,Confirmed Eruption,unknown,-7410,0,Radiocarbon (uncorrected),,-38.692,-71.729
346010,Baru,11250,Confirmed Eruption,unknown,-7420,0,Radiocarbon (corrected),,8.808,-82.543
323010,Shasta,20620,Confirmed Eruption,unknown,-7420,0,Radiocarbon (uncorrected),,41.409,-122.193
341040,Colima,10385,Confirmed Eruption,unknown,-7420,0,Radiocarbon (uncorrected),,19.514,-103.62
311350,Fisher,20047,Confirmed Eruption,6,-7420,0,Radiocarbon (uncorrected),,54.65,-164.43
313030,Redoubt,20292,Confirmed Eruption,unknown,-7430,0,Varve Count,,60.485,-152.742
344092,Nejapa-Miraflores,10978,Confirmed Eruption,unknown,-7430,0,Radiocarbon (uncorrected),,12.12,-86.32
358070,"Burney, Monte",12323,Confirmed Eruption,5,-7450,0,Radiocarbon (corrected),,-52.33,-73.4
332060,Haleakala,10258,Confirmed Eruption,unknown,-7450,0,Radiocarbon (uncorrected),,20.708,-156.25
290210,Ushishur,18797,Confirmed Eruption,4,-7450,0,Radiocarbon (uncorrected),,47.52,152.8
283070,Yakedake,17487,Confirmed Eruption,0,-7450,0,Tephrochronology,,36.227,137.587
283160,Bandaisan,17887,Confirmed Eruption,unknown,-7450,0,Tephrochronology,,37.601,140.072
273083,Pinatubo,16862,Confirmed Eruption,6,-7460,0,Radiocarbon (corrected),,15.13,120.35
290041,Moekeshiwan [Lvinaya Past],18745,Confirmed Eruption,6,-7480,0,Radiocarbon (uncorrected),,44.608,146.994
360060,Soufriere Guadeloupe,12349,Confirmed Eruption,unknown,-7490,0,Radiocarbon (corrected),,16.044,-61.664
352071,Chimborazo,11603,Confirmed Eruption,unknown,-7500,0,Tephrochronology,,-1.464,-78.815
300270,Sheveluch,19511,Confirmed Eruption,4,-7500,0,Tephrochronology,,56.653,161.36
263090,Tangkubanparahu,15667,Confirmed Eruption,unknown,-7500,0,Radiocarbon (uncorrected),,-6.77,107.6
252080,Witori,15010,Confirmed Eruption,unknown,-7510,0,Radiocarbon (uncorrected),,-5.576,150.516
357120,Villarrica,12088,Confirmed Eruption,0,-7520,0,Tephrochronology,,-39.42,-71.93
341100,"Orizaba, Pico de",10557,Confirmed Eruption,unknown,-7530,0,Radiocarbon (uncorrected),,19.03,-97.27
283030,Fujisan,17391,Confirmed Eruption,unknown,-7530,0,Radiocarbon (uncorrected),,35.361,138.728
332040,Hualalai,10234,Confirmed Eruption,0,-7540,0,Radiocarbon (uncorrected),,19.692,-155.87
332020,Mauna Loa,10123,Confirmed Eruption,0,-7550,0,Radiocarbon (uncorrected),,19.475,-155.608
300270,Sheveluch,19510,Confirmed Eruption,3,-7550,0,Tephrochronology,,56.653,161.36
300261,Ushkovsky,19390,Confirmed Eruption,unknown,-7550,0,Radiocarbon (uncorrected),,56.113,160.509
300590,Elovsky,19617,Confirmed Eruption,4,-7550,0,Tephrochronology,,57.55,160.53
311360,Shishaldin,20053,Confirmed Eruption,unknown,-7550,0,Radiocarbon (uncorrected),,54.756,-163.97
283050,Hakusan,17458,Confirmed Eruption,unknown,-7550,0,Radiocarbon (corrected),,36.155,136.771
290320,Nemo Peak,17624,Confirmed Eruption,unknown,-7550,0,Tephrochronology,,49.57,154.808
300060,Mutnovsky,18942,Confirmed Eruption,2,-7550,0,Tephrochronology,,52.449,158.196
300023,Kurile Lake,18900,Confirmed Eruption,unknown,-7550,0,Tephrochronology,,51.45,157.12
300140,Maly Semyachik,19188,Confirmed Eruption,unknown,-7550,0,Radiocarbon (uncorrected),,54.135,159.674
300123,Bakening,19115,Confirmed Eruption,2,-7550,0,Tephrochronology,,53.905,158.07
222053,Paka,13988,Confirmed Eruption,4,-7550,0,Ar/Ar,,0.92,36.18
213002,Hasan Dagi,13897,Uncertain Eruption,unknown,-7550,0,,,38.13,34.17
211030,Ischia,13363,Confirmed Eruption,unknown,-7550,0,Potassium-Argon,,40.73,13.897
371050,Hengill,12519,Confirmed Eruption,0,-7550,0,Tephrochronology,,64.083,-21.416
371070,Prestahnukur,12540,Confirmed Eruption,0,-7550,0,Radiocarbon (uncorrected),,64.583,-20.666
372010,Vestmannaeyjar,12550,Confirmed Eruption,3,-7550,0,Tephrochronology,,63.416,-20.266
383030,Tenerife,13065,Confirmed Eruption,unknown,-7550,0,Tephrochronology,,28.271,-16.641
358020,Calbuco,20864,Confirmed Eruption,4,-7550,,Radiocarbon (corrected),,-41.33,-72.618
290360,Chikurachki,20895,Confirmed Eruption,2,-7550,,Tephrochronology,,50.324,155.461
241050,Okataina,14497,Confirmed Eruption,5,-7560,0,Radiocarbon (corrected),,-38.12,176.5
332060,Haleakala,10257,Confirmed Eruption,unknown,-7570,0,Radiocarbon (uncorrected),,20.708,-156.25
213020,Nemrut Dagi,13874,Confirmed Eruption,unknown,-7579,0,Varve Count,,38.654,42.229
211010,Campi Flegrei,10020,Confirmed Eruption,unknown,-7590,0,Radiocarbon (uncorrected),,40.827,14.139
241100,Ruapehu,14609,Confirmed Eruption,unknown,-7590,0,Radiocarbon (uncorrected),,-39.28,175.57
311380,Roundtop,20107,Confirmed Eruption,5,-7600,0,Tephrochronology,,54.8,-163.589
300270,Sheveluch,19509,Confirmed Eruption,4,-7600,0,Tephrochronology,,56.653,161.36
300240,Tolbachik,19265,Confirmed Eruption,unknown,-7600,0,Radiocarbon (corrected),,55.832,160.326
283190,Zaozan,17938,Confirmed Eruption,unknown,-7600,0,Radiocarbon (corrected),,38.144,140.44
311320,Akutan,19993,Confirmed Eruption,unknown,-7620,0,Radiocarbon (corrected),,54.134,-165.986
345040,Poas,11138,Confirmed Eruption,unknown,-7620,0,Radiocarbon (uncorrected),,10.2,-84.233
600000,Unknown Source,13249,Confirmed Eruption,unknown,-7627,0,Ice Core,,0,0
600000,Unknown Source,13248,Confirmed Eruption,unknown,-7629,0,Ice Core,,0,0
300270,Sheveluch,19508,Confirmed Eruption,4,-7630,0,Tephrochronology,,56.653,161.36
323010,Shasta,20619,Confirmed Eruption,4,-7650,0,Radiocarbon (uncorrected),,41.409,-122.193
284010,Izu-Oshima,18140,Confirmed Eruption,unknown,-7650,0,Tephrochronology,,34.724,139.394
284050,Hachijojima,18284,Confirmed Eruption,unknown,-7650,0,Tephrochronology,,33.137,139.766
241030,Taranaki [Egmont],14420,Confirmed Eruption,unknown,-7650,0,Radiocarbon (uncorrected),,-39.3,174.07
600000,Unknown Source,13247,Confirmed Eruption,unknown,-7683,0,Ice Core,,0,0
352050,Cotopaxi,11510,Confirmed Eruption,2,-7690,0,Radiocarbon (uncorrected),,-0.677,-78.436
341040,Colima,10384,Confirmed Eruption,unknown,-7690,0,Radiocarbon (uncorrected),,19.514,-103.62
300270,Sheveluch,19507,Confirmed Eruption,4,-7700,0,Tephrochronology,,56.653,161.36
283060,Norikuradake,17484,Confirmed Eruption,3,-7700,0,Radiocarbon (corrected),,36.106,137.554
222030,"Barrier, The",13961,Confirmed Eruption,unknown,-7710,0,Tephrochronology,,2.32,36.57
600000,Unknown Source,13246,Confirmed Eruption,unknown,-7728,0,Ice Core,,0,0
210020,Chaine des Puys,10004,Confirmed Eruption,unknown,-7740,0,Thermoluminescence,,45.775,2.97
341062,Jocotitlan,10477,Confirmed Eruption,unknown,-7740,0,Radiocarbon (uncorrected),,19.73,-99.758
323010,Shasta,20618,Confirmed Eruption,unknown,-7750,0,Radiocarbon (uncorrected),,41.409,-122.193
300270,Sheveluch,19506,Confirmed Eruption,3,-7750,0,Tephrochronology,,56.653,161.36
282080,Aira,17034,Confirmed Eruption,unknown,-7750,0,Radiocarbon (uncorrected),,31.593,130.657
352080,Tungurahua,11609,Confirmed Eruption,4,-7750,0,Radiocarbon (uncorrected),,-1.467,-78.442
358041,Chaiten,12270,Confirmed Eruption,5,-7750,0,Radiocarbon (corrected),,-42.833,-72.646
360120,Pelee,12382,Confirmed Eruption,unknown,-7750,0,Uranium-series,,14.809,-61.165
371060,Grimsnes,12529,Confirmed Eruption,3,-7750,0,Radiocarbon (corrected),,64.05,-20.883
357080,Antuco,11994,Confirmed Eruption,unknown,-7750,0,Radiocarbon (uncorrected),,-37.406,-71.349
354030,Huaynaputina,11794,Confirmed Eruption,unknown,-7750,0,Radiocarbon (uncorrected),,-16.608,-70.85
213020,Nemrut Dagi,13909,Confirmed Eruption,unknown,-7769,0,Varve Count,,38.654,42.229
313030,Redoubt,20291,Confirmed Eruption,unknown,-7800,0,Varve Count,,60.485,-152.742
321030,Rainier,20476,Confirmed Eruption,unknown,-7800,0,Radiocarbon (corrected),,46.853,-121.76
351030,"Tolima, Nevado del",11292,Confirmed Eruption,4,-7800,0,Radiocarbon (uncorrected),,4.658,-75.33
213004,Acigol-Nevsehir,13900,Confirmed Eruption,unknown,-7810,0,Radiocarbon (uncorrected),,38.537,34.621
283030,Fujisan,17390,Confirmed Eruption,unknown,-7820,0,Radiocarbon (uncorrected),,35.361,138.728
600000,Unknown Source,13245,Confirmed Eruption,unknown,-7837,0,Ice Core,,0,0
210020,Chaine des Puys,10003,Confirmed Eruption,unknown,-7840,0,Radiocarbon (uncorrected),,45.775,2.97
241100,Ruapehu,14608,Confirmed Eruption,4,-7840,0,Radiocarbon (uncorrected),,-39.28,175.57
283150,Nasudake,17867,Confirmed Eruption,3,-7850,0,Radiocarbon (corrected),,37.125,139.963
283230,Akita-Komagatake,18038,Confirmed Eruption,4,-7850,0,Radiocarbon (corrected),,39.761,140.799
332020,Mauna Loa,10122,Confirmed Eruption,0,-7850,0,Radiocarbon (uncorrected),,19.475,-155.608
321010,Baker,20447,Confirmed Eruption,unknown,-7850,0,Radiocarbon (corrected),,48.777,-121.813
300270,Sheveluch,19505,Confirmed Eruption,3,-7850,0,Tephrochronology,,56.653,161.36
311111,Moffett,19724,Confirmed Eruption,unknown,-7850,0,Radiocarbon (corrected),,51.944,-176.747
373080,Krafla,12924,Confirmed Eruption,unknown,-7850,0,Tephrochronology,,65.715,-16.728
600000,Unknown Source,13244,Confirmed Eruption,unknown,-7870,0,Ice Core,,0,0
355011,Taapaca,11802,Confirmed Eruption,unknown,-7900,0,Radiocarbon (uncorrected),,-18.1,-69.5
283250,Hachimantai,18070,Confirmed Eruption,unknown,-7900,0,Radiocarbon (corrected),,39.958,140.854
300050,Ksudach,18924,Confirmed Eruption,5,-7900,0,Radiocarbon (corrected),,51.844,157.572
345040,Poas,11137,Confirmed Eruption,unknown,-7920,0,Radiocarbon (uncorrected),,10.2,-84.233
341080,Chichinautzin,10488,Confirmed Eruption,3,-7930,0,Radiocarbon (uncorrected),,19.08,-99.13
358020,Calbuco,20863,Confirmed Eruption,unknown,-7930,,Tephrochronology,,-41.33,-72.618
600000,Unknown Source,13243,Confirmed Eruption,unknown,-7943,0,Ice Core,,0,0
332060,Haleakala,10255,Confirmed Eruption,unknown,-7950,0,Radiocarbon (corrected),,20.708,-156.25
300270,Sheveluch,19504,Confirmed Eruption,4,-7950,0,Tephrochronology,,56.653,161.36
355012,Parinacota,22160,Confirmed Eruption,unknown,-7950,,Ar/Ar,,-18.166,-69.142
600000,Unknown Source,13242,Confirmed Eruption,unknown,-7953,0,Ice Core,,0,0
600000,Unknown Source,13241,Confirmed Eruption,unknown,-7978,0,Ice Core,,0,0
211010,Campi Flegrei,10019,Confirmed Eruption,3,-7980,0,Tephrochronology,,40.827,14.139
358020,Calbuco,20862,Confirmed Eruption,unknown,-7990,,Tephrochronology,,-41.33,-72.618
371020,Reykjanes,12484,Confirmed Eruption,0,-8000,0,Tephrochronology,,63.85,-22.566
358057,"Hudson, Cerro",12283,Confirmed Eruption,unknown,-8010,0,Radiocarbon (uncorrected),,-45.9,-72.97
263090,Tangkubanparahu,15666,Confirmed Eruption,unknown,-8020,0,Radiocarbon (uncorrected),,-6.77,107.6
284050,Hachijojima,18283,Confirmed Eruption,4,-8020,0,Tephrochronology,,33.137,139.766
600000,Unknown Source,13240,Confirmed Eruption,unknown,-8026,0,Ice Core,,0,0
600000,Unknown Source,13239,Confirmed Eruption,unknown,-8031,0,Ice Core,,0,0
211031,Palinuro,13362,Confirmed Eruption,unknown,-8040,0,Radiocarbon (corrected),,39.48,14.83
245010,Taveuni,14817,Confirmed Eruption,2,-8040,0,Radiocarbon (corrected),,-16.82,-179.97
241050,Okataina,14496,Confirmed Eruption,unknown,-8050,0,Tephrochronology,,-38.12,176.5
222051,Emuruangogolak,13975,Confirmed Eruption,unknown,-8050,0,Radiocarbon (uncorrected),,1.5,36.33
223040,Karisimbi,14108,Confirmed Eruption,unknown,-8050,0,Potassium-Argon,,-1.506,29.45
264080,Inierie,16256,Confirmed Eruption,unknown,-8050,0,Radiocarbon (uncorrected),,-8.875,120.95
282110,Asosan,17183,Confirmed Eruption,1,-8050,0,Ar/Ar,,32.884,131.104
284030,Kozushima,18250,Confirmed Eruption,unknown,-8050,0,Tephrochronology,,34.219,139.153
283270,Iwakisan,18100,Confirmed Eruption,unknown,-8050,0,Potassium-Argon,,40.656,140.303
284010,Izu-Oshima,18139,Confirmed Eruption,unknown,-8050,0,Tephrochronology,,34.724,139.394
283170,Adatarayama,17901,Confirmed Eruption,3,-8050,0,Tephrochronology,,37.647,140.281
283010,Izu-Tobu,17373,Confirmed Eruption,3,-8050,0,Tephrochronology,,34.9,139.098
300122,Kostakan,19109,Confirmed Eruption,3,-8050,0,Tephrochronology,,53.83,158.05
300083,Vilyuchik,19029,Confirmed Eruption,2,-8050,0,Tephrochronology,,52.7,158.28
300230,Kizimen,19254,Confirmed Eruption,5,-8050,0,Tephrochronology,,55.131,160.32
300190,Krasheninnikov,19215,Confirmed Eruption,unknown,-8050,0,Radiocarbon (uncorrected),,54.596,160.27
285034,Kuttara,18586,Confirmed Eruption,unknown,-8050,0,Tephrochronology,,42.491,141.16
332020,Mauna Loa,10121,Confirmed Eruption,0,-8050,0,Radiocarbon (uncorrected),,19.475,-155.608
321030,Rainier,20475,Confirmed Eruption,3,-8050,0,Radiocarbon (corrected),,46.853,-121.76
323010,Shasta,20617,Confirmed Eruption,unknown,-8050,0,Tephrochronology,,41.409,-122.193
390020,Erebus,19977,Confirmed Eruption,0,-8050,0,Ar/Ar,,-77.53,167.17
372010,Vestmannaeyjar,12549,Confirmed Eruption,4,-8050,0,Tephrochronology,,63.416,-20.266
352022,Chacana,11454,Confirmed Eruption,unknown,-8050,0,Tephrochronology,,-0.375,-78.25
360050,Soufriere Hills,20970,Confirmed Eruption,unknown,-8050,,Radiocarbon (corrected),,16.72,-62.18
282080,Aira,17036,Confirmed Eruption,6,-8050,,Radiocarbon (uncorrected),,31.593,130.657
260010,Barren Island,15374,Confirmed Eruption,unknown,-8060,0,Tephrochronology,,12.278,93.858
320200,Garibaldi,20446,Confirmed Eruption,3,-8060,0,Radiocarbon (uncorrected),,49.85,-123
600000,Unknown Source,13238,Confirmed Eruption,unknown,-8098,0,Ice Core,,0,0
300270,Sheveluch,19503,Confirmed Eruption,4,-8100,0,Tephrochronology,,56.653,161.36
358020,Calbuco,20861,Confirmed Eruption,unknown,-8100,,Tephrochronology,,-41.33,-72.618
600000,Unknown Source,13237,Confirmed Eruption,unknown,-8103,0,Ice Core,,0,0
241070,Taupo,14533,Confirmed Eruption,5,-8130,0,Radiocarbon (corrected),,-38.82,176
600000,Unknown Source,13236,Confirmed Eruption,unknown,-8154,0,Ice Core,,0,0
600000,Unknown Source,13235,Confirmed Eruption,unknown,-8169,0,Ice Core,,0,0
371050,Hengill,12518,Confirmed Eruption,0,-8200,0,Tephrochronology,,64.083,-21.416
300270,Sheveluch,19502,Confirmed Eruption,4,-8200,0,Tephrochronology,,56.653,161.36
360120,Pelee,12381,Confirmed Eruption,4,-8210,0,Radiocarbon (corrected),,14.809,-61.165
358020,Calbuco,20860,Confirmed Eruption,unknown,-8210,,Tephrochronology,,-41.33,-72.618
600000,Unknown Source,13234,Confirmed Eruption,unknown,-8230,0,Ice Core,,0,0
373010,Grimsvotn,12755,Confirmed Eruption,6,-8230,0,Radiocarbon (corrected),,64.416,-17.316
600000,Unknown Source,13233,Confirmed Eruption,unknown,-8232,0,Ice Core,,0,0
371050,Hengill,12517,Confirmed Eruption,0,-8250,0,Radiocarbon (corrected),,64.083,-21.416
353050,"Negra, Sierra",11697,Confirmed Eruption,0,-8250,0,Surface Exposure,,-0.83,-91.17
300272,Khangar,19488,Confirmed Eruption,unknown,-8250,0,Radiocarbon (corrected),,54.761,157.407
283271,Towada,18092,Confirmed Eruption,5,-8250,0,Radiocarbon (corrected),,40.51,140.88
222164,Ngozi,14025,Confirmed Eruption,5,-8250,0,Radiocarbon (corrected),,-8.989,33.554
324020,Craters of the Moon,21100,Confirmed Eruption,0,-8290,,Radiocarbon (uncorrected),,43.42,-113.5
